"id_amortizacion","id_credito","num_cuota","saldo_total","monto_cuota","saldo_exigible","estado","fecha_cuota","fecha_pago","monto_seguro","pais","estatus","cuota_moneda","exigible_moneda","tasa","numero_periodos","score_hit","score_no_hit","valor_financiamiento","prima","accesorios"
16461,HN0001128,"7 ",72.63,36.32,,Fijo,2024-12-21,,,Honduras,,907.88,,4.1500,8,0,532,3650.00,1350.00,500.00
16462,HN0001128,"8 ",36.32,36.32,,Fijo,2025-01-05,,,Honduras,,907.88,,4.1500,8,0,532,3650.00,1350.00,500.00
16463,SV0000402,"1 ",285.48,17.84,,Pagado a Tiempo,2024-09-22,2024-09-21,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16464,SV0000402,"2 ",267.64,17.84,,Fijo,2024-10-07,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16465,SV0000402,"3 ",249.80,17.84,,Fijo,2024-10-22,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16466,SV0000402,"4 ",231.96,17.84,,Fijo,2024-11-06,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16467,SV0000402,"5 ",214.12,17.84,,Fijo,2024-11-21,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16468,SV0000402,"6 ",196.28,17.84,,Fijo,2024-12-06,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16469,SV0000402,"7 ",178.44,17.84,,Fijo,2024-12-21,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16470,SV0000402,"8 ",160.60,17.84,,Fijo,2025-01-05,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16471,SV0000402,"9 ",142.76,17.84,,Fijo,2025-01-20,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16472,SV0000402,"10 ",124.92,17.84,,Fijo,2025-02-04,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16473,SV0000402,"11 ",107.08,17.84,,Fijo,2025-02-19,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16474,SV0000402,"12 ",89.24,17.84,,Fijo,2025-03-06,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16475,SV0000402,"13 ",71.40,17.84,,Fijo,2025-03-21,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16476,SV0000402,"14 ",53.56,17.84,,Fijo,2025-04-05,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16477,SV0000402,"15 ",35.72,17.84,,Fijo,2025-04-20,,,El Salvador,,17.84,,4.1500,16,0,595,93.60,23.40,0.00
16478,SV0000402,"16 ",17.88,17.88,,Fijo,2025-05-05,,,El Salvador,,17.88,,4.1500,16,0,595,93.60,23.40,0.00
16479,HN0001129,"1 ",232.17,29.02,,Pagado Retraso,2024-09-22,2024-09-26,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16480,HN0001129,"2 ",203.15,29.02,,Fijo,2024-10-07,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16481,HN0001129,"3 ",174.13,29.02,,Fijo,2024-10-22,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16482,HN0001129,"4 ",145.11,29.02,,Fijo,2024-11-06,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16483,HN0001129,"5 ",116.09,29.02,,Fijo,2024-11-21,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16484,HN0001129,"6 ",87.07,29.02,,Fijo,2024-12-06,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16485,HN0001129,"7 ",58.04,29.02,,Fijo,2024-12-21,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16486,HN0001129,"8 ",29.02,29.02,,Fijo,2025-01-05,,,Honduras,,725.57,,4.3000,8,0,416,2860.00,1540.00,0.00
16487,HN0001130,"1 ",161.58,20.20,20.20,Vencido,2024-09-22,,,Honduras,,504.93,504.93,4.1500,8,0,452,2030.00,870.00,0.00
16488,HN0001130,"2 ",141.38,20.20,,Fijo,2024-10-07,,,Honduras,,504.93,,4.1500,8,0,452,2030.00,870.00,0.00
16489,HN0001130,"3 ",121.18,20.20,,Fijo,2024-10-22,,,Honduras,,504.93,,4.1500,8,0,452,2030.00,870.00,0.00
16490,HN0001130,"4 ",100.99,20.20,,Fijo,2024-11-06,,,Honduras,,504.93,,4.1500,8,0,452,2030.00,870.00,0.00
16491,HN0001130,"5 ",80.79,20.20,,Fijo,2024-11-21,,,Honduras,,504.93,,4.1500,8,0,452,2030.00,870.00,0.00
16492,HN0001130,"6 ",60.59,20.20,,Fijo,2024-12-06,,,Honduras,,504.93,,4.1500,8,0,452,2030.00,870.00,0.00
16493,HN0001130,"7 ",40.39,20.20,,Fijo,2024-12-21,,,Honduras,,504.93,,4.1500,8,0,452,2030.00,870.00,0.00
16494,HN0001130,"8 ",20.20,20.20,,Fijo,2025-01-05,,,Honduras,,504.94,,4.1500,8,0,452,2030.00,870.00,0.00
16495,HN0001131,"1 ",384.21,32.02,,Pagado Retraso,2024-09-22,2024-09-23,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16496,HN0001131,"2 ",352.19,32.02,,Fijo,2024-10-07,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16497,HN0001131,"3 ",320.17,32.02,,Fijo,2024-10-22,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16498,HN0001131,"4 ",288.16,32.02,,Fijo,2024-11-06,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16499,HN0001131,"5 ",256.14,32.02,,Fijo,2024-11-21,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16500,HN0001131,"6 ",224.12,32.02,,Fijo,2024-12-06,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16501,HN0001131,"7 ",192.10,32.02,,Fijo,2024-12-21,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16502,HN0001131,"8 ",160.09,32.02,,Fijo,2025-01-05,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16503,HN0001131,"9 ",128.07,32.02,,Fijo,2025-01-20,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16504,HN0001131,"10 ",96.05,32.02,,Fijo,2025-02-04,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16505,HN0001131,"11 ",64.04,32.02,,Fijo,2025-02-19,,,Honduras,,800.43,,4.1500,12,0,526,3850.00,1650.00,0.00
16506,HN0001131,"12 ",32.02,32.02,,Fijo,2025-03-06,,,Honduras,,800.45,,4.1500,12,0,526,3850.00,1650.00,0.00
16507,HN0001132,"1 ",232.17,29.02,29.02,Vencido,2024-09-22,,,Honduras,,725.54,725.54,4.3000,8,0,416,2860.00,1540.00,0.00
16508,HN0001132,"2 ",203.15,29.02,,Fijo,2024-10-07,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16509,HN0001132,"3 ",174.13,29.02,,Fijo,2024-10-22,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16510,HN0001132,"4 ",145.11,29.02,,Fijo,2024-11-06,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16511,HN0001132,"5 ",116.09,29.02,,Fijo,2024-11-21,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16512,HN0001132,"6 ",87.07,29.02,,Fijo,2024-12-06,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16513,HN0001132,"7 ",58.04,29.02,,Fijo,2024-12-21,,,Honduras,,725.54,,4.3000,8,0,416,2860.00,1540.00,0.00
16514,HN0001132,"8 ",29.02,29.02,,Fijo,2025-01-05,,,Honduras,,725.57,,4.3000,8,0,416,2860.00,1540.00,0.00
16515,SV0000403,"1 ",152.95,19.12,,Pagado Retraso,2024-09-22,2024-09-24,,El Salvador,,19.12,,3.5000,8,0,742,84.00,21.00,0.00
16516,SV0000403,"2 ",133.83,19.12,,Fijo,2024-10-07,,,El Salvador,,19.12,,3.5000,8,0,742,84.00,21.00,0.00
16517,SV0000403,"3 ",114.71,19.12,,Fijo,2024-10-22,,,El Salvador,,19.12,,3.5000,8,0,742,84.00,21.00,0.00
16518,SV0000403,"4 ",95.59,19.12,,Fijo,2024-11-06,,,El Salvador,,19.12,,3.5000,8,0,742,84.00,21.00,0.00
16519,SV0000403,"5 ",76.47,19.12,,Fijo,2024-11-21,,,El Salvador,,19.12,,3.5000,8,0,742,84.00,21.00,0.00
16520,SV0000403,"6 ",57.35,19.12,,Fijo,2024-12-06,,,El Salvador,,19.12,,3.5000,8,0,742,84.00,21.00,0.00
16521,SV0000403,"7 ",38.23,19.12,,Fijo,2024-12-21,,,El Salvador,,19.12,,3.5000,8,0,742,84.00,21.00,0.00
16522,SV0000403,"8 ",19.11,19.11,,Fijo,2025-01-05,,,El Salvador,,19.11,,3.5000,8,0,742,84.00,21.00,0.00
16523,HN0001133,"1 ",604.84,25.20,,Pagado Retraso,2024-09-22,2024-09-26,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16524,HN0001133,"2 ",579.64,25.20,,Fijo,2024-10-07,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16525,HN0001133,"3 ",554.44,25.20,,Fijo,2024-10-22,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16526,HN0001133,"4 ",529.24,25.20,,Fijo,2024-11-06,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16527,HN0001133,"5 ",504.04,25.20,,Fijo,2024-11-21,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16528,HN0001133,"6 ",478.83,25.20,,Fijo,2024-12-06,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16529,HN0001133,"7 ",453.63,25.20,,Fijo,2024-12-21,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16530,HN0001133,"8 ",428.43,25.20,,Fijo,2025-01-05,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16531,HN0001133,"9 ",403.23,25.20,,Fijo,2025-01-20,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16532,HN0001133,"10 ",378.03,25.20,,Fijo,2025-02-04,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16533,HN0001133,"11 ",352.82,25.20,,Fijo,2025-02-19,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16534,HN0001133,"12 ",327.62,25.20,,Fijo,2025-03-06,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16535,HN0001133,"13 ",302.42,25.20,,Fijo,2025-03-21,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16536,HN0001133,"14 ",277.22,25.20,,Fijo,2025-04-05,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16537,HN0001133,"15 ",252.02,25.20,,Fijo,2025-04-20,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16538,HN0001133,"16 ",226.81,25.20,,Fijo,2025-05-05,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16539,HN0001133,"17 ",201.61,25.20,,Fijo,2025-05-20,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16540,HN0001133,"18 ",176.41,25.20,,Fijo,2025-06-04,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16541,HN0001133,"19 ",151.21,25.20,,Fijo,2025-06-19,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16542,HN0001133,"20 ",126.01,25.20,,Fijo,2025-07-04,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16543,HN0001133,"21 ",100.80,25.20,,Fijo,2025-07-19,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16544,HN0001133,"22 ",75.60,25.20,,Fijo,2025-08-03,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16545,HN0001133,"23 ",50.40,25.20,,Fijo,2025-08-18,,,Honduras,,630.05,,3.5000,24,0,705,4120.00,1030.00,0.00
16546,HN0001133,"24 ",25.20,25.20,,Fijo,2025-09-02,,,Honduras,,629.95,,3.5000,24,0,705,4120.00,1030.00,0.00
16547,HN0001134,"1 ",445.31,27.83,27.83,Vencido,2024-09-22,,,Honduras,,695.79,695.79,4.1500,16,0,631,3650.00,1350.00,500.00
16548,HN0001134,"2 ",417.48,27.83,,Fijo,2024-10-07,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16549,HN0001134,"3 ",389.64,27.83,,Fijo,2024-10-22,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16550,HN0001134,"4 ",361.81,27.83,,Fijo,2024-11-06,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16551,HN0001134,"5 ",333.98,27.83,,Fijo,2024-11-21,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16552,HN0001134,"6 ",306.15,27.83,,Fijo,2024-12-06,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16553,HN0001134,"7 ",278.32,27.83,,Fijo,2024-12-21,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16554,HN0001134,"8 ",250.49,27.83,,Fijo,2025-01-05,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16555,HN0001134,"9 ",222.65,27.83,,Fijo,2025-01-20,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16556,HN0001134,"10 ",194.82,27.83,,Fijo,2025-02-04,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16557,HN0001134,"11 ",166.99,27.83,,Fijo,2025-02-19,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16558,HN0001134,"12 ",139.16,27.83,,Fijo,2025-03-06,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16559,HN0001134,"13 ",111.33,27.83,,Fijo,2025-03-21,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16560,HN0001134,"14 ",83.50,27.83,,Fijo,2025-04-05,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16561,HN0001134,"15 ",55.67,27.83,,Fijo,2025-04-20,,,Honduras,,695.79,,4.1500,16,0,631,3650.00,1350.00,500.00
16562,HN0001134,"16 ",27.83,27.83,,Fijo,2025-05-05,,,Honduras,,695.84,,4.1500,16,0,631,3650.00,1350.00,500.00
16563,SV0000404,"1 ",159.19,19.90,,Pagado a Tiempo,2024-09-22,2024-09-21,,El Salvador,,19.90,,4.1500,8,0,509,80.00,20.00,0.00
16564,SV0000404,"2 ",139.29,19.90,,Fijo,2024-10-07,,,El Salvador,,19.90,,4.1500,8,0,509,80.00,20.00,0.00
16565,SV0000404,"3 ",119.39,19.90,,Fijo,2024-10-22,,,El Salvador,,19.90,,4.1500,8,0,509,80.00,20.00,0.00
16566,SV0000404,"4 ",99.49,19.90,,Fijo,2024-11-06,,,El Salvador,,19.90,,4.1500,8,0,509,80.00,20.00,0.00
16567,SV0000404,"5 ",79.59,19.90,,Fijo,2024-11-21,,,El Salvador,,19.90,,4.1500,8,0,509,80.00,20.00,0.00
16568,SV0000404,"6 ",59.69,19.90,,Fijo,2024-12-06,,,El Salvador,,19.90,,4.1500,8,0,509,80.00,20.00,0.00
16569,SV0000404,"7 ",39.79,19.90,,Fijo,2024-12-21,,,El Salvador,,19.90,,4.1500,8,0,509,80.00,20.00,0.00
16570,SV0000404,"8 ",19.89,19.89,,Fijo,2025-01-05,,,El Salvador,,19.89,,4.1500,8,0,509,80.00,20.00,0.00
16571,HN0001135,"1 ",267.44,33.43,,Pagado Retraso,2024-09-22,2024-09-26,,Honduras,,835.75,,4.1500,8,0,535,3360.00,1440.00,0.00
16572,HN0001135,"2 ",234.01,33.43,,Fijo,2024-10-07,,,Honduras,,835.75,,4.1500,8,0,535,3360.00,1440.00,0.00
16573,HN0001135,"3 ",200.58,33.43,,Fijo,2024-10-22,,,Honduras,,835.75,,4.1500,8,0,535,3360.00,1440.00,0.00
16574,HN0001135,"4 ",167.15,33.43,,Fijo,2024-11-06,,,Honduras,,835.75,,4.1500,8,0,535,3360.00,1440.00,0.00
16575,HN0001135,"5 ",133.72,33.43,,Fijo,2024-11-21,,,Honduras,,835.75,,4.1500,8,0,535,3360.00,1440.00,0.00
16576,HN0001135,"6 ",100.29,33.43,,Fijo,2024-12-06,,,Honduras,,835.75,,4.1500,8,0,535,3360.00,1440.00,0.00
16577,HN0001135,"7 ",66.86,33.43,,Fijo,2024-12-21,,,Honduras,,835.75,,4.1500,8,0,535,3360.00,1440.00,0.00
16578,HN0001135,"8 ",33.43,33.43,,Fijo,2025-01-05,,,Honduras,,835.73,,4.1500,8,0,535,3360.00,1440.00,0.00
16579,HN0001136,"1 ",434.10,36.18,36.18,Vencido,2024-09-22,,,Honduras,,904.38,904.38,4.1500,12,0,526,4350.00,1650.00,500.00
16580,HN0001136,"2 ",397.93,36.18,,Fijo,2024-10-07,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16581,HN0001136,"3 ",361.75,36.18,,Fijo,2024-10-22,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16582,HN0001136,"4 ",325.58,36.18,,Fijo,2024-11-06,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16583,HN0001136,"5 ",289.40,36.18,,Fijo,2024-11-21,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16584,HN0001136,"6 ",253.23,36.18,,Fijo,2024-12-06,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16585,HN0001136,"7 ",217.05,36.18,,Fijo,2024-12-21,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16586,HN0001136,"8 ",180.88,36.18,,Fijo,2025-01-05,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16587,HN0001136,"9 ",144.70,36.18,,Fijo,2025-01-20,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16588,HN0001136,"10 ",108.53,36.18,,Fijo,2025-02-04,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16589,HN0001136,"11 ",72.35,36.18,,Fijo,2025-02-19,,,Honduras,,904.38,,4.1500,12,0,526,4350.00,1650.00,500.00
16590,HN0001136,"12 ",36.18,36.18,,Fijo,2025-03-06,,,Honduras,,904.43,,4.1500,12,0,526,4350.00,1650.00,500.00
16591,HN0001137,"1 ",445.31,27.83,27.83,Vencido,2024-09-22,,,Honduras,,695.79,695.79,4.1500,16,0,645,3650.00,1350.00,500.00
16592,HN0001137,"2 ",417.48,27.83,,Fijo,2024-10-07,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16593,HN0001137,"3 ",389.64,27.83,,Fijo,2024-10-22,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16594,HN0001137,"4 ",361.81,27.83,,Fijo,2024-11-06,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16595,HN0001137,"5 ",333.98,27.83,,Fijo,2024-11-21,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16596,HN0001137,"6 ",306.15,27.83,,Fijo,2024-12-06,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16597,HN0001137,"7 ",278.32,27.83,,Fijo,2024-12-21,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16598,HN0001137,"8 ",250.49,27.83,,Fijo,2025-01-05,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16599,HN0001137,"9 ",222.65,27.83,,Fijo,2025-01-20,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16600,HN0001137,"10 ",194.82,27.83,,Fijo,2025-02-04,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16601,HN0001137,"11 ",166.99,27.83,,Fijo,2025-02-19,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16602,HN0001137,"12 ",139.16,27.83,,Fijo,2025-03-06,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16603,HN0001137,"13 ",111.33,27.83,,Fijo,2025-03-21,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16604,HN0001137,"14 ",83.50,27.83,,Fijo,2025-04-05,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16605,HN0001137,"15 ",55.67,27.83,,Fijo,2025-04-20,,,Honduras,,695.79,,4.1500,16,0,645,3650.00,1350.00,500.00
16606,HN0001137,"16 ",27.83,27.83,,Fijo,2025-05-05,,,Honduras,,695.84,,4.1500,16,0,645,3650.00,1350.00,500.00
16607,HN0001138,"1 ",184.66,23.08,23.08,Vencido,2024-09-22,,,Honduras,,577.06,577.06,4.1500,8,0,571,2320.00,580.00,0.00
16608,HN0001138,"2 ",161.58,23.08,,Fijo,2024-10-07,,,Honduras,,577.06,,4.1500,8,0,571,2320.00,580.00,0.00
16609,HN0001138,"3 ",138.50,23.08,,Fijo,2024-10-22,,,Honduras,,577.06,,4.1500,8,0,571,2320.00,580.00,0.00
16610,HN0001138,"4 ",115.41,23.08,,Fijo,2024-11-06,,,Honduras,,577.06,,4.1500,8,0,571,2320.00,580.00,0.00
16611,HN0001138,"5 ",92.33,23.08,,Fijo,2024-11-21,,,Honduras,,577.06,,4.1500,8,0,571,2320.00,580.00,0.00
16612,HN0001138,"6 ",69.25,23.08,,Fijo,2024-12-06,,,Honduras,,577.06,,4.1500,8,0,571,2320.00,580.00,0.00
16613,HN0001138,"7 ",46.17,23.08,,Fijo,2024-12-21,,,Honduras,,577.06,,4.1500,8,0,571,2320.00,580.00,0.00
16614,HN0001138,"8 ",23.08,23.08,,Fijo,2025-01-05,,,Honduras,,577.09,,4.1500,8,0,571,2320.00,580.00,0.00
16615,HN0001139,"1 ",230.52,19.21,,Pagado Retraso,2024-09-22,2024-09-24,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16616,HN0001139,"2 ",211.31,19.21,,Fijo,2024-10-07,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16617,HN0001139,"3 ",192.10,19.21,,Fijo,2024-10-22,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16618,HN0001139,"4 ",172.89,19.21,,Fijo,2024-11-06,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16619,HN0001139,"5 ",153.68,19.21,,Fijo,2024-11-21,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16620,HN0001139,"6 ",134.47,19.21,,Fijo,2024-12-06,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16621,HN0001139,"7 ",115.26,19.21,,Fijo,2024-12-21,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16622,HN0001139,"8 ",96.05,19.21,,Fijo,2025-01-05,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16623,HN0001139,"9 ",76.84,19.21,,Fijo,2025-01-20,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16624,HN0001139,"10 ",57.63,19.21,,Fijo,2025-02-04,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16625,HN0001139,"11 ",38.42,19.21,,Fijo,2025-02-19,,,Honduras,,480.26,,4.1500,12,0,563,2310.00,990.00,0.00
16626,HN0001139,"12 ",19.21,19.21,,Fijo,2025-03-06,,,Honduras,,480.25,,4.1500,12,0,563,2310.00,990.00,0.00
16627,HN0001140,"1 ",220.08,27.51,,Pagado Retraso,2024-09-22,2024-09-28,,Honduras,,687.75,,4.1500,8,0,477,2765.00,1185.00,0.00
16628,HN0001140,"2 ",192.57,27.51,,Fijo,2024-10-07,,,Honduras,,687.75,,4.1500,8,0,477,2765.00,1185.00,0.00
16629,HN0001140,"3 ",165.06,27.51,,Fijo,2024-10-22,,,Honduras,,687.75,,4.1500,8,0,477,2765.00,1185.00,0.00
16630,HN0001140,"4 ",137.55,27.51,,Fijo,2024-11-06,,,Honduras,,687.75,,4.1500,8,0,477,2765.00,1185.00,0.00
16631,HN0001140,"5 ",110.04,27.51,,Fijo,2024-11-21,,,Honduras,,687.75,,4.1500,8,0,477,2765.00,1185.00,0.00
16632,HN0001140,"6 ",82.53,27.51,,Fijo,2024-12-06,,,Honduras,,687.75,,4.1500,8,0,477,2765.00,1185.00,0.00
16633,HN0001140,"7 ",55.02,27.51,,Fijo,2024-12-21,,,Honduras,,687.75,,4.1500,8,0,477,2765.00,1185.00,0.00
16634,HN0001140,"8 ",27.51,27.51,,Fijo,2025-01-05,,,Honduras,,687.75,,4.1500,8,0,477,2765.00,1185.00,0.00
16635,HN0001141,"1 ",445.31,27.83,27.83,Vencido,2024-09-22,,,Honduras,,695.79,695.79,4.1500,16,0,569,3650.00,1350.00,500.00
16636,HN0001141,"2 ",417.48,27.83,,Fijo,2024-10-07,,,Honduras,,695.79,,4.1500,16,0,569,3650.00,1350.00,500.00
